"Código","Municipio","Total de personas","Relacion con el Jefe","Cantidad de Personas","Porcentaje de Poblacion"
1310,"Santa Bárbara",33608,"Esposa(o) o pareja",4078,12.13
1310,"Santa Bárbara",33608,"Hija(o) o hijastra(o)",16973,50.5
1310,"Santa Bárbara",33608,"Nuera o yerno",1470,4.37
1310,"Santa Bárbara",33608,"Nieta o nieto",3843,11.43
1310,"Santa Bárbara",33608,"Hermana o hermano",185,0.55
1310,"Santa Bárbara",33608,"Madre o padre",291,0.87
1310,"Santa Bárbara",33608,"Suegra o suegro",57,0.17
1310,"Santa Bárbara",33608,"Cuñada o cuñado",44,0.13
1310,"Santa Bárbara",33608,"Otra(o) pariente",799,2.38
1310,"Santa Bárbara",33608,"No parientes",179,0.53
1311,"La Libertad",38234,"Jefe(a) de hogar",7261,18.99
1311,"La Libertad",38234,"Esposa(o) o pareja",5503,14.39
1311,"La Libertad",38234,"Hija(o) o hijastra(o)",18590,48.62
1311,"La Libertad",38234,"Nuera o yerno",1639,4.29
1311,"La Libertad",38234,"Nieta o nieto",3899,10.2
1311,"La Libertad",38234,"Hermana o hermano",241,0.63
1311,"La Libertad",38234,"Madre o padre",287,0.75
1311,"La Libertad",38234,"Suegra o suegro",71,0.19
1311,"La Libertad",38234,"Cuñada o cuñado",63,0.16
1311,"La Libertad",38234,"Otra(o) pariente",522,1.37
1311,"La Libertad",38234,"No parientes",158,0.41
1312,"La Democracia",55434,"Jefe(a) de hogar",11101,20.03
1312,"La Democracia",55434,"Esposa(o) o pareja",8145,14.69
1312,"La Democracia",55434,"Hija(o) o hijastra(o)",26420,47.66
1312,"La Democracia",55434,"Nuera o yerno",1848,3.33
1312,"La Democracia",55434,"Nieta o nieto",5108,9.21
1312,"La Democracia",55434,"Hermana o hermano",450,0.81
1312,"La Democracia",55434,"Madre o padre",405,0.73
1312,"La Democracia",55434,"Suegra o suegro",145,0.26
1312,"La Democracia",55434,"Cuñada o cuñado",140,0.25
1312,"La Democracia",55434,"Otra(o) pariente",1204,2.17
1312,"La Democracia",55434,"No parientes",448,0.81
1313,"San Miguel Acatán",27128,"Jefe(a) de hogar",4430,16.33
1313,"San Miguel Acatán",27128,"Esposa(o) o pareja",3248,11.97
1313,"San Miguel Acatán",27128,"Hija(o) o hijastra(o)",12260,45.19
1313,"San Miguel Acatán",27128,"Nuera o yerno",1316,4.85
1313,"San Miguel Acatán",27128,"Nieta o nieto",3919,14.45
1313,"San Miguel Acatán",27128,"Hermana o hermano",275,1.01
1313,"San Miguel Acatán",27128,"Madre o padre",419,1.54
1313,"San Miguel Acatán",27128,"Suegra o suegro",107,0.39
1313,"San Miguel Acatán",27128,"Cuñada o cuñado",99,0.36
1313,"San Miguel Acatán",27128,"Otra(o) pariente",863,3.18
1313,"San Miguel Acatán",27128,"No parientes",192,0.71
1314,"San Rafael La Independencia",14149,"Jefe(a) de hogar",2311,16.33
1314,"San Rafael La Independencia",14149,"Esposa(o) o pareja",1633,11.54
1314,"San Rafael La Independencia",14149,"Hija(o) o hijastra(o)",6144,43.42
1314,"San Rafael La Independencia",14149,"Nuera o yerno",755,5.34
1314,"San Rafael La Independencia",14149,"Nieta o nieto",2252,15.92
1314,"San Rafael La Independencia",14149,"Hermana o hermano",124,0.88
1314,"San Rafael La Independencia",14149,"Madre o padre",196,1.39
1314,"San Rafael La Independencia",14149,"Suegra o suegro",46,0.33
1314,"San Rafael La Independencia",14149,"Cuñada o cuñado",75,0.53
1314,"San Rafael La Independencia",14149,"Otra(o) pariente",530,3.75
1314,"San Rafael La Independencia",14149,"No parientes",83,0.59
1315,"Todos Santos Cuchumatán",30186,"Jefe(a) de hogar",6034,19.99
1315,"Todos Santos Cuchumatán",30186,"Esposa(o) o pareja",4367,14.47
1315,"Todos Santos Cuchumatán",30186,"Hija(o) o hijastra(o)",12971,42.97
1315,"Todos Santos Cuchumatán",30186,"Nuera o yerno",1476,4.89
1315,"Todos Santos Cuchumatán",30186,"Nieta o nieto",4068,13.48
1315,"Todos Santos Cuchumatán",30186,"Hermana o hermano",200,0.66
1315,"Todos Santos Cuchumatán",30186,"Madre o padre",298,0.99
1315,"Todos Santos Cuchumatán",30186,"Suegra o suegro",73,0.24
1315,"Todos Santos Cuchumatán",30186,"Cuñada o cuñado",46,0.15
1315,"Todos Santos Cuchumatán",30186,"Otra(o) pariente",532,1.76
1315,"Todos Santos Cuchumatán",30186,"No parientes",121,0.4
1316,"San Juan Atitán",19418,"Jefe(a) de hogar",4163,21.44
1316,"San Juan Atitán",19418,"Esposa(o) o pareja",3031,15.61
1316,"San Juan Atitán",19418,"Hija(o) o hijastra(o)",9119,46.96
1316,"San Juan Atitán",19418,"Nuera o yerno",807,4.16
1316,"San Juan Atitán",19418,"Nieta o nieto",1648,8.49
1316,"San Juan Atitán",19418,"Hermana o hermano",104,0.54
1316,"San Juan Atitán",19418,"Madre o padre",174,0.9
1316,"San Juan Atitán",19418,"Suegra o suegro",23,0.12
1316,"San Juan Atitán",19418,"Cuñada o cuñado",19,0.1
1316,"San Juan Atitán",19418,"Otra(o) pariente",277,1.43
1316,"San Juan Atitán",19418,"No parientes",53,0.27
1317,"Santa Eulalia",39025,"Jefe(a) de hogar",6559,16.81
1317,"Santa Eulalia",39025,"Esposa(o) o pareja",4671,11.97
1317,"Santa Eulalia",39025,"Hija(o) o hijastra(o)",20389,52.25
1317,"Santa Eulalia",39025,"Nuera o yerno",1418,3.63
1317,"Santa Eulalia",39025,"Nieta o nieto",3881,9.94
1317,"Santa Eulalia",39025,"Hermana o hermano",259,0.66
1317,"Santa Eulalia",39025,"Madre o padre",350,0.9
1317,"Santa Eulalia",39025,"Suegra o suegro",119,0.3
1317,"Santa Eulalia",39025,"Cuñada o cuñado",97,0.25
1317,"Santa Eulalia",39025,"Otra(o) pariente",985,2.52
1317,"Santa Eulalia",39025,"No parientes",297,0.76
1318,"San Mateo Ixtatán",43810,"Jefe(a) de hogar",7015,16.01
1318,"San Mateo Ixtatán",43810,"Esposa(o) o pareja",5489,12.53
1318,"San Mateo Ixtatán",43810,"Hija(o) o hijastra(o)",22054,50.34
1318,"San Mateo Ixtatán",43810,"Nuera o yerno",2290,5.23
1318,"San Mateo Ixtatán",43810,"Nieta o nieto",5221,11.92
1318,"San Mateo Ixtatán",43810,"Hermana o hermano",362,0.83
1318,"San Mateo Ixtatán",43810,"Madre o padre",312,0.71
1318,"San Mateo Ixtatán",43810,"Suegra o suegro",51,0.12
1318,"San Mateo Ixtatán",43810,"Cuñada o cuñado",112,0.26
1318,"San Mateo Ixtatán",43810,"Otra(o) pariente",712,1.63
1318,"San Mateo Ixtatán",43810,"No parientes",192,0.44
1319,"Colotenango",34834,"Jefe(a) de hogar",5977,17.16
1319,"Colotenango",34834,"Esposa(o) o pareja",4427,12.71
1319,"Colotenango",34834,"Hija(o) o hijastra(o)",16998,48.8
1319,"Colotenango",34834,"Nuera o yerno",1650,4.74
1319,"Colotenango",34834,"Nieta o nieto",4191,12.03
1319,"Colotenango",34834,"Hermana o hermano",231,0.66
1319,"Colotenango",34834,"Madre o padre",339,0.97
1319,"Colotenango",34834,"Suegra o suegro",93,0.27
1319,"Colotenango",34834,"Cuñada o cuñado",48,0.14
1319,"Colotenango",34834,"Otra(o) pariente",696,2
1319,"Colotenango",34834,"No parientes",177,0.51
1320,"San Sebastián Huehuetenango",32608,"Jefe(a) de hogar",5722,17.55
1320,"San Sebastián Huehuetenango",32608,"Esposa(o) o pareja",4509,13.83
1320,"San Sebastián Huehuetenango",32608,"Hija(o) o hijastra(o)",17355,53.22
1320,"San Sebastián Huehuetenango",32608,"Nuera o yerno",1112,3.41
1320,"San Sebastián Huehuetenango",32608,"Nieta o nieto",2495,7.65
1320,"San Sebastián Huehuetenango",32608,"Hermana o hermano",284,0.87
1320,"San Sebastián Huehuetenango",32608,"Madre o padre",389,1.19
1320,"San Sebastián Huehuetenango",32608,"Suegra o suegro",68,0.21
1320,"San Sebastián Huehuetenango",32608,"Cuñada o cuñado",40,0.12
1320,"San Sebastián Huehuetenango",32608,"Otra(o) pariente",521,1.6
1320,"San Sebastián Huehuetenango",32608,"No parientes",111,0.34
1321,"Tectitán",10830,"Jefe(a) de hogar",1824,16.84
1321,"Tectitán",10830,"Esposa(o) o pareja",1426,13.17
1321,"Tectitán",10830,"Hija(o) o hijastra(o)",5223,48.23
1321,"Tectitán",10830,"Nuera o yerno",429,3.96
1321,"Tectitán",10830,"Nieta o nieto",1263,11.66
1321,"Tectitán",10830,"Hermana o hermano",74,0.68
1321,"Tectitán",10830,"Madre o padre",164,1.51
1321,"Tectitán",10830,"Suegra o suegro",28,0.26
1321,"Tectitán",10830,"Cuñada o cuñado",28,0.26
1321,"Tectitán",10830,"Otra(o) pariente",285,2.63
1321,"Tectitán",10830,"No parientes",86,0.79
1322,"Concepción Huista",18915,"Jefe(a) de hogar",3545,18.74
1322,"Concepción Huista",18915,"Esposa(o) o pareja",2662,14.07
1322,"Concepción Huista",18915,"Hija(o) o hijastra(o)",9142,48.33
1322,"Concepción Huista",18915,"Nuera o yerno",872,4.61
1322,"Concepción Huista",18915,"Nieta o nieto",1909,10.09
1322,"Concepción Huista",18915,"Hermana o hermano",119,0.63
1322,"Concepción Huista",18915,"Madre o padre",245,1.3
1322,"Concepción Huista",18915,"Suegra o suegro",63,0.33
1322,"Concepción Huista",18915,"Cuñada o cuñado",20,0.11
1322,"Concepción Huista",18915,"Otra(o) pariente",277,1.46
1322,"Concepción Huista",18915,"No parientes",61,0.32
1323,"San Juan Ixcoy",23204,"Jefe(a) de hogar",4279,18.44
1323,"San Juan Ixcoy",23204,"Esposa(o) o pareja",2821,12.16
1323,"San Juan Ixcoy",23204,"Hija(o) o hijastra(o)",10981,47.32
1323,"San Juan Ixcoy",23204,"Nuera o yerno",820,3.53
1323,"San Juan Ixcoy",23204,"Nieta o nieto",2878,12.4
1323,"San Juan Ixcoy",23204,"Hermana o hermano",200,0.86
1323,"San Juan Ixcoy",23204,"Madre o padre",286,1.23
1323,"San Juan Ixcoy",23204,"Suegra o suegro",72,0.31
1323,"San Juan Ixcoy",23204,"Cuñada o cuñado",74,0.32
1323,"San Juan Ixcoy",23204,"Otra(o) pariente",684,2.95
1323,"San Juan Ixcoy",23204,"No parientes",109,0.47
1324,"San Antonio Huista",16697,"Jefe(a) de hogar",3948,23.64
1324,"San Antonio Huista",16697,"Esposa(o) o pareja",2748,16.46
1324,"San Antonio Huista",16697,"Hija(o) o hijastra(o)",7541,45.16
1324,"San Antonio Huista",16697,"Nuera o yerno",467,2.8
1324,"San Antonio Huista",16697,"Nieta o nieto",1314,7.87
1324,"San Antonio Huista",16697,"Hermana o hermano",130,0.78
1324,"San Antonio Huista",16697,"Madre o padre",137,0.82
1324,"San Antonio Huista",16697,"Suegra o suegro",49,0.29
1324,"San Antonio Huista",16697,"Cuñada o cuñado",38,0.23
1324,"San Antonio Huista",16697,"Otra(o) pariente",226,1.35
1324,"San Antonio Huista",16697,"No parientes",99,0.59
1325,"San Sebastián Coatán",20905,"Jefe(a) de hogar",4141,19.81
1325,"San Sebastián Coatán",20905,"Esposa(o) o pareja",2945,14.09
1325,"San Sebastián Coatán",20905,"Hija(o) o hijastra(o)",9608,45.96
1325,"San Sebastián Coatán",20905,"Nuera o yerno",1012,4.84
1325,"San Sebastián Coatán",20905,"Nieta o nieto",2241,10.72
1325,"San Sebastián Coatán",20905,"Hermana o hermano",163,0.78
1325,"San Sebastián Coatán",20905,"Madre o padre",244,1.17
1325,"San Sebastián Coatán",20905,"Suegra o suegro",65,0.31
1325,"San Sebastián Coatán",20905,"Cuñada o cuñado",47,0.22
1325,"San Sebastián Coatán",20905,"Otra(o) pariente",345,1.65
1325,"San Sebastián Coatán",20905,"No parientes",94,0.45
1326,"Santa Cruz Barillas",100849,"Jefe(a) de hogar",17678,17.53
1326,"Santa Cruz Barillas",100849,"Esposa(o) o pareja",13789,13.67
1326,"Santa Cruz Barillas",100849,"Hija(o) o hijastra(o)",53254,52.81
1326,"Santa Cruz Barillas",100849,"Nuera o yerno",3455,3.43
1326,"Santa Cruz Barillas",100849,"Nieta o nieto",8642,8.57
1326,"Santa Cruz Barillas",100849,"Hermana o hermano",615,0.61
1326,"Santa Cruz Barillas",100849,"Madre o padre",674,0.67
1326,"Santa Cruz Barillas",100849,"Suegra o suegro",250,0.25
1326,"Santa Cruz Barillas",100849,"Cuñada o cuñado",245,0.24
1326,"Santa Cruz Barillas",100849,"Otra(o) pariente",1698,1.68
1326,"Santa Cruz Barillas",100849,"No parientes",533,0.53
1327,"Aguacatán",49607,"Jefe(a) de hogar",9941,20.04
1327,"Aguacatán",49607,"Esposa(o) o pareja",6998,14.11
1327,"Aguacatán",49607,"Hija(o) o hijastra(o)",24039,48.46
1327,"Aguacatán",49607,"Nuera o yerno",1739,3.51
1327,"Aguacatán",49607,"Nieta o nieto",4429,8.93
1327,"Aguacatán",49607,"Hermana o hermano",461,0.93
1327,"Aguacatán",49607,"Madre o padre",772,1.56
1327,"Aguacatán",49607,"Suegra o suegro",187,0.38
1327,"Aguacatán",49607,"Cuñada o cuñado",89,0.18
1327,"Aguacatán",49607,"Otra(o) pariente",734,1.48
1327,"Aguacatán",49607,"No parientes",213,0.43
1328,"San Rafael Petzal",11271,"Jefe(a) de hogar",2170,19.25
1328,"San Rafael Petzal",11271,"Esposa(o) o pareja",1618,14.36
1328,"San Rafael Petzal",11271,"Hija(o) o hijastra(o)",5397,47.88
1328,"San Rafael Petzal",11271,"Nuera o yerno",385,3.42
1328,"San Rafael Petzal",11271,"Nieta o nieto",1122,9.95
1328,"San Rafael Petzal",11271,"Hermana o hermano",110,0.98
1328,"San Rafael Petzal",11271,"Madre o padre",143,1.27
1328,"San Rafael Petzal",11271,"Suegra o suegro",20,0.18
1328,"San Rafael Petzal",11271,"Cuñada o cuñado",14,0.12
1328,"San Rafael Petzal",11271,"Otra(o) pariente",250,2.22
1328,"San Rafael Petzal",11271,"No parientes",42,0.37
1329,"San Gaspar Ixchil",8142,"Jefe(a) de hogar",1469,18.04
1329,"San Gaspar Ixchil",8142,"Esposa(o) o pareja",945,11.61
1329,"San Gaspar Ixchil",8142,"Hija(o) o hijastra(o)",4055,49.8
1329,"San Gaspar Ixchil",8142,"Nuera o yerno",274,3.37
1329,"San Gaspar Ixchil",8142,"Nieta o nieto",1033,12.69
1329,"San Gaspar Ixchil",8142,"Hermana o hermano",56,0.69
1329,"San Gaspar Ixchil",8142,"Madre o padre",76,0.93
1329,"San Gaspar Ixchil",8142,"Suegra o suegro",11,0.14
1329,"San Gaspar Ixchil",8142,"Cuñada o cuñado",16,0.2
1329,"San Gaspar Ixchil",8142,"Otra(o) pariente",179,2.2
1329,"San Gaspar Ixchil",8142,"No parientes",28,0.34
1330,"Santiago Chimaltenango",10507,"Jefe(a) de hogar",2529,24.07
1330,"Santiago Chimaltenango",10507,"Esposa(o) o pareja",1875,17.85
1330,"Santiago Chimaltenango",10507,"Hija(o) o hijastra(o)",4701,44.74
1330,"Santiago Chimaltenango",10507,"Nuera o yerno",351,3.34
1330,"Santiago Chimaltenango",10507,"Nieta o nieto",718,6.83
1330,"Santiago Chimaltenango",10507,"Hermana o hermano",39,0.37
1330,"Santiago Chimaltenango",10507,"Madre o padre",108,1.03
1330,"Santiago Chimaltenango",10507,"Suegra o suegro",12,0.11
1330,"Santiago Chimaltenango",10507,"Cuñada o cuñado",20,0.19
1330,"Santiago Chimaltenango",10507,"Otra(o) pariente",121,1.15
1330,"Santiago Chimaltenango",10507,"No parientes",31,0.3
1331,"Santa Ana Huista",9413,"Jefe(a) de hogar",2334,24.8
1331,"Santa Ana Huista",9413,"Esposa(o) o pareja",1657,17.6
1331,"Santa Ana Huista",9413,"Hija(o) o hijastra(o)",4238,45.02
1331,"Santa Ana Huista",9413,"Nuera o yerno",204,2.17
1331,"Santa Ana Huista",9413,"Nieta o nieto",593,6.3
1331,"Santa Ana Huista",9413,"Hermana o hermano",69,0.73
1331,"Santa Ana Huista",9413,"Madre o padre",80,0.85
1331,"Santa Ana Huista",9413,"Suegra o suegro",34,0.36
1331,"Santa Ana Huista",9413,"Cuñada o cuñado",24,0.25
1331,"Santa Ana Huista",9413,"Otra(o) pariente",126,1.34
1331,"Santa Ana Huista",9413,"No parientes",54,0.57
1332,"Unión Cantinil",15900,"Jefe(a) de hogar",3420,21.51
1332,"Unión Cantinil",15900,"Esposa(o) o pareja",2227,14.01
1332,"Unión Cantinil",15900,"Hija(o) o hijastra(o)",6991,43.97
1332,"Unión Cantinil",15900,"Nuera o yerno",672,4.23
1332,"Unión Cantinil",15900,"Nieta o nieto",1849,11.63
1332,"Unión Cantinil",15900,"Hermana o hermano",112,0.7
1332,"Unión Cantinil",15900,"Madre o padre",123,0.77
1332,"Unión Cantinil",15900,"Suegra o suegro",27,0.17
1332,"Unión Cantinil",15900,"Cuñada o cuñado",34,0.21
1332,"Unión Cantinil",15900,"Otra(o) pariente",277,1.74
1332,"Unión Cantinil",15900,"No parientes",168,1.06
1333,"Petatán",6366,"Jefe(a) de hogar",1346,21.14
1333,"Petatán",6366,"Esposa(o) o pareja",897,14.09
1333,"Petatán",6366,"Hija(o) o hijastra(o)",3139,49.31
1333,"Petatán",6366,"Nuera o yerno",250,3.93
1333,"Petatán",6366,"Nieta o nieto",494,7.76
1333,"Petatán",6366,"Hermana o hermano",33,0.52
1333,"Petatán",6366,"Madre o padre",63,0.99
1333,"Petatán",6366,"Suegra o suegro",36,0.57
1333,"Petatán",6366,"Cuñada o cuñado",16,0.25
1333,"Petatán",6366,"Otra(o) pariente",79,1.24
1333,"Petatán",6366,"No parientes",13,0.2
1401,"Santa Cruz del Quiché",78279,"Jefe(a) de hogar",15277,19.52
1401,"Santa Cruz del Quiché",78279,"Esposa(o) o pareja",10767,13.75
1401,"Santa Cruz del Quiché",78279,"Hija(o) o hijastra(o)",39782,50.82
1401,"Santa Cruz del Quiché",78279,"Nuera o yerno",1843,2.35
1401,"Santa Cruz del Quiché",78279,"Nieta o nieto",4887,6.24
1401,"Santa Cruz del Quiché",78279,"Hermana o hermano",1031,1.32
1401,"Santa Cruz del Quiché",78279,"Madre o padre",1015,1.3
1401,"Santa Cruz del Quiché",78279,"Suegra o suegro",315,0.4
1401,"Santa Cruz del Quiché",78279,"Cuñada o cuñado",249,0.32
1401,"Santa Cruz del Quiché",78279,"Otra(o) pariente",2202,2.81
1401,"Santa Cruz del Quiché",78279,"No parientes",664,0.85
1402,"Chiché",29646,"Jefe(a) de hogar",4913,16.57
1402,"Chiché",29646,"Esposa(o) o pareja",3849,12.98
1402,"Chiché",29646,"Hija(o) o hijastra(o)",16378,55.25
1402,"Chiché",29646,"Nuera o yerno",1019,3.44
1402,"Chiché",29646,"Nieta o nieto",2192,7.39
1402,"Chiché",29646,"Hermana o hermano",278,0.94
1402,"Chiché",29646,"Madre o padre",405,1.37
1402,"Chiché",29646,"Suegra o suegro",75,0.25
1402,"Chiché",29646,"Cuñada o cuñado",72,0.24
1402,"Chiché",29646,"Otra(o) pariente",356,1.2
1402,"Chiché",29646,"No parientes",109,0.37
1403,"Chinique",11382,"Jefe(a) de hogar",2191,19.25
1403,"Chinique",11382,"Esposa(o) o pareja",1585,13.93
1403,"Chinique",11382,"Hija(o) o hijastra(o)",5858,51.47
1403,"Chinique",11382,"Nuera o yerno",356,3.13
1403,"Chinique",11382,"Nieta o nieto",805,7.07
1403,"Chinique",11382,"Hermana o hermano",97,0.85
1403,"Chinique",11382,"Madre o padre",119,1.05
1403,"Chinique",11382,"Suegra o suegro",42,0.37
1403,"Chinique",11382,"Cuñada o cuñado",25,0.22
1403,"Chinique",11382,"Otra(o) pariente",253,2.22
1403,"Chinique",11382,"No parientes",51,0.45
1404,"Zacualpa",32750,"Jefe(a) de hogar",5706,17.42
1404,"Zacualpa",32750,"Esposa(o) o pareja",3937,12.02
1404,"Zacualpa",32750,"Hija(o) o hijastra(o)",16439,50.2
1404,"Zacualpa",32750,"Nuera o yerno",1320,4.03
1404,"Zacualpa",32750,"Nieta o nieto",3422,10.45
1404,"Zacualpa",32750,"Hermana o hermano",326,1
1404,"Zacualpa",32750,"Madre o padre",431,1.32
1404,"Zacualpa",32750,"Suegra o suegro",112,0.34
1404,"Zacualpa",32750,"Cuñada o cuñado",92,0.28
1404,"Zacualpa",32750,"Otra(o) pariente",755,2.31
1404,"Zacualpa",32750,"No parientes",204,0.62
1405,"Chajul",46658,"Jefe(a) de hogar",8416,18.04
1405,"Chajul",46658,"Esposa(o) o pareja",6886,14.76
1405,"Chajul",46658,"Hija(o) o hijastra(o)",24998,53.58
1405,"Chajul",46658,"Nuera o yerno",1599,3.43
1405,"Chajul",46658,"Nieta o nieto",2967,6.36
1405,"Chajul",46658,"Hermana o hermano",284,0.61
1405,"Chajul",46658,"Madre o padre",551,1.18
1405,"Chajul",46658,"Suegra o suegro",112,0.24
1405,"Chajul",46658,"Cuñada o cuñado",93,0.2
1405,"Chajul",46658,"Otra(o) pariente",600,1.29
1405,"Chajul",46658,"No parientes",152,0.33
1406,"Santo Tomás Chichicastenango",141567,"Jefe(a) de hogar",22786,16.1
1406,"Santo Tomás Chichicastenango",141567,"Esposa(o) o pareja",18475,13.05
1406,"Santo Tomás Chichicastenango",141567,"Hija(o) o hijastra(o)",77605,54.82
1406,"Santo Tomás Chichicastenango",141567,"Nuera o yerno",4635,3.27
1406,"Santo Tomás Chichicastenango",141567,"Nieta o nieto",8301,5.86
1406,"Santo Tomás Chichicastenango",141567,"Hermana o hermano",2559,1.81
1406,"Santo Tomás Chichicastenango",141567,"Madre o padre",3120,2.2
1406,"Santo Tomás Chichicastenango",141567,"Suegra o suegro",536,0.38
1406,"Santo Tomás Chichicastenango",141567,"Cuñada o cuñado",433,0.31
1406,"Santo Tomás Chichicastenango",141567,"Otra(o) pariente",2525,1.78
1406,"Santo Tomás Chichicastenango",141567,"No parientes",560,0.4
1407,"Patzité",6144,"Jefe(a) de hogar",1065,17.33
1407,"Patzité",6144,"Esposa(o) o pareja",800,13.02
1407,"Patzité",6144,"Hija(o) o hijastra(o)",3294,53.61
1407,"Patzité",6144,"Nuera o yerno",182,2.96
1407,"Patzité",6144,"Nieta o nieto",470,7.65
1407,"Patzité",6144,"Hermana o hermano",59,0.96
1407,"Patzité",6144,"Madre o padre",79,1.29
1407,"Patzité",6144,"Suegra o suegro",12,0.2
1407,"Patzité",6144,"Cuñada o cuñado",15,0.24
1407,"Patzité",6144,"Otra(o) pariente",128,2.08
1407,"Patzité",6144,"No parientes",40,0.65
1408,"San Antonio Ilotenango",25590,"Jefe(a) de hogar",4251,16.61
1408,"San Antonio Ilotenango",25590,"Esposa(o) o pareja",3206,12.53
1408,"San Antonio Ilotenango",25590,"Hija(o) o hijastra(o)",13687,53.49
1408,"San Antonio Ilotenango",25590,"Nuera o yerno",797,3.11
1408,"San Antonio Ilotenango",25590,"Nieta o nieto",2033,7.94
1408,"San Antonio Ilotenango",25590,"Hermana o hermano",317,1.24
1408,"San Antonio Ilotenango",25590,"Madre o padre",541,2.11
1408,"San Antonio Ilotenango",25590,"Suegra o suegro",125,0.49
1408,"San Antonio Ilotenango",25590,"Cuñada o cuñado",67,0.26
1408,"San Antonio Ilotenango",25590,"Otra(o) pariente",468,1.83
1408,"San Antonio Ilotenango",25590,"No parientes",98,0.38
1409,"San Pedro Jocopilas",31950,"Jefe(a) de hogar",4623,14.47
1409,"San Pedro Jocopilas",31950,"Esposa(o) o pareja",3620,11.33
1409,"San Pedro Jocopilas",31950,"Hija(o) o hijastra(o)",16448,51.48
1409,"San Pedro Jocopilas",31950,"Nuera o yerno",1615,5.05
1409,"San Pedro Jocopilas",31950,"Nieta o nieto",3723,11.65
1409,"San Pedro Jocopilas",31950,"Hermana o hermano",386,1.21
1409,"San Pedro Jocopilas",31950,"Madre o padre",388,1.21
1409,"San Pedro Jocopilas",31950,"Suegra o suegro",69,0.22
1409,"San Pedro Jocopilas",31950,"Cuñada o cuñado",79,0.25
1409,"San Pedro Jocopilas",31950,"Otra(o) pariente",773,2.42
1409,"San Pedro Jocopilas",31950,"No parientes",226,0.71
1410,"Cunén",41455,"Jefe(a) de hogar",6687,16.13
1410,"Cunén",41455,"Esposa(o) o pareja",5255,12.68
1410,"Cunén",41455,"Hija(o) o hijastra(o)",22466,54.19
1410,"Cunén",41455,"Nuera o yerno",1525,3.68
1410,"Cunén",41455,"Nieta o nieto",3729,9
1410,"Cunén",41455,"Hermana o hermano",302,0.73
1410,"Cunén",41455,"Madre o padre",404,0.97
1410,"Cunén",41455,"Suegra o suegro",161,0.39
1410,"Cunén",41455,"Cuñada o cuñado",69,0.17
1410,"Cunén",41455,"Otra(o) pariente",647,1.56
1410,"Cunén",41455,"No parientes",210,0.51
1411,"San Juan Cotzal",31532,"Jefe(a) de hogar",5624,17.84
