"Código","Municipio","Total de mujeres en edad fértil","Situación","Cantidad de Mujeres","Porcentaje de Mujeres"
1609,"San Pedro Carchá",60904,"Con  0 hijos sobrevivientes",219,0
1610,"San Juan Chamelco",15105,"Con  0 hijos sobrevivientes",58,0
1611,"San Agustín Lanquín",6248,"Con  0 hijos sobrevivientes",17,0
1612,"Santa María Cahabón",17057,"Con  0 hijos sobrevivientes",41,0
1613,"Chisec",20662,"Con  0 hijos sobrevivientes",47,0
1614,"Chahal",6912,"Con  0 hijos sobrevivientes",22,0
1615,"Fray Bartolomé de las Casas",16834,"Con  0 hijos sobrevivientes",51,0
1616,"Santa Catalina La Tinta",10356,"Con  0 hijos sobrevivientes",42,0
1617,"Raxruhá",9279,"Con  0 hijos sobrevivientes",49,0.01
1701,"Flores",10948,"Con  0 hijos sobrevivientes",24,0
1702,"San José",1826,"Con  0 hijos sobrevivientes",7,0
1703,"San Benito",12803,"Con  0 hijos sobrevivientes",43,0
1704,"San Andrés",8228,"Con  0 hijos sobrevivientes",19,0
1705,"La Libertad",18392,"Con  0 hijos sobrevivientes",54,0
1706,"San Francisco",4060,"Con  0 hijos sobrevivientes",6,0
1707,"Santa Ana",5989,"Con  0 hijos sobrevivientes",19,0
1708,"Dolores",6887,"Con  0 hijos sobrevivientes",13,0
1709,"San Luis",18010,"Con  0 hijos sobrevivientes",49,0
1710,"Sayaxché",23645,"Con  0 hijos sobrevivientes",63,0
1711,"Melchor de Mencos",7551,"Con  0 hijos sobrevivientes",33,0
1712,"Poptún",14432,"Con  0 hijos sobrevivientes",50,0
1713,"Las Cruces",8359,"Con  0 hijos sobrevivientes",20,0
1714,"El Chal",3755,"Con  0 hijos sobrevivientes",5,0
1801,"Puerto Barrios",28502,"Con  0 hijos sobrevivientes",131,0
1802,"Livingston",19257,"Con  0 hijos sobrevivientes",78,0
1803,"El Estor",17875,"Con  0 hijos sobrevivientes",75,0
1804,"Morales",27355,"Con  0 hijos sobrevivientes",104,0
1805,"Los Amates",16007,"Con  0 hijos sobrevivientes",64,0
1901,"Zacapa",16621,"Con  0 hijos sobrevivientes",68,0
1902,"Estanzuela",2774,"Con  0 hijos sobrevivientes",9,0
1903,"Río Hondo",6024,"Con  0 hijos sobrevivientes",35,0.01
1904,"Gualán",12009,"Con  0 hijos sobrevivientes",39,0
1905,"Teculután",5032,"Con  0 hijos sobrevivientes",13,0
1906,"Usumatlán",3269,"Con  0 hijos sobrevivientes",18,0.01
1907,"Cabañas",3533,"Con  0 hijos sobrevivientes",12,0
1908,"San Diego",1927,"Con  0 hijos sobrevivientes",5,0
1909,"La Unión",8297,"Con  0 hijos sobrevivientes",32,0
1910,"Huité",2970,"Con  0 hijos sobrevivientes",8,0
1911,"San Jorge",3343,"Con  0 hijos sobrevivientes",11,0
2001,"Chiquimula",30451,"Con  0 hijos sobrevivientes",112,0
2002,"San José la Arada",2376,"Con  0 hijos sobrevivientes",12,0.01
2003,"San Juan Ermita",4340,"Con  0 hijos sobrevivientes",27,0.01
2004,"Jocotán",16505,"Con  0 hijos sobrevivientes",54,0
2005,"Camotán",13857,"Con  0 hijos sobrevivientes",62,0
2006,"Olopa",6866,"Con  0 hijos sobrevivientes",29,0
2007,"Esquipulas",14922,"Con  0 hijos sobrevivientes",54,0
2008,"Concepción las Minas",3190,"Con  0 hijos sobrevivientes",10,0
2009,"Quezaltepeque",8185,"Con  0 hijos sobrevivientes",31,0
2010,"San Jacinto",3494,"Con  0 hijos sobrevivientes",15,0
2011,"Ipala",6296,"Con  0 hijos sobrevivientes",18,0
2101,"Jalapa",42623,"Con  0 hijos sobrevivientes",130,0
2102,"San Pedro Pinula",15694,"Con  0 hijos sobrevivientes",52,0
2103,"San Luis Jilotepeque",7307,"Con  0 hijos sobrevivientes",37,0.01
2104,"San Manuel Chaparrón",2289,"Con  0 hijos sobrevivientes",8,0
2105,"San Carlos Alzatate",4999,"Con  0 hijos sobrevivientes",17,0
2106,"Monjas",7665,"Con  0 hijos sobrevivientes",23,0
2107,"Mataquescuintla",11337,"Con  0 hijos sobrevivientes",36,0
2201,"Jutiapa",39656,"Con  0 hijos sobrevivientes",178,0
2202,"El Progreso",6350,"Con  0 hijos sobrevivientes",25,0
2203,"Santa Catarina Mita",8125,"Con  0 hijos sobrevivientes",39,0
2204,"Agua Blanca",4440,"Con  0 hijos sobrevivientes",19,0
2205,"Asunción Mita",13397,"Con  0 hijos sobrevivientes",66,0
2206,"Yupiltepeque",4731,"Con  0 hijos sobrevivientes",22,0
2207,"Atescatempa",4966,"Con  0 hijos sobrevivientes",30,0.01
2208,"Jerez",1648,"Con  0 hijos sobrevivientes",17,0.01
2209,"El Adelanto",1715,"Con  0 hijos sobrevivientes",9,0.01
2210,"Zapotitlán",2385,"Con  0 hijos sobrevivientes",11,0
2211,"Comapa",8354,"Con  0 hijos sobrevivientes",30,0
2212,"Jalpatagua",7773,"Con  0 hijos sobrevivientes",30,0
2213,"Conguaco",5724,"Con  0 hijos sobrevivientes",19,0
2214,"Moyuta",10365,"Con  0 hijos sobrevivientes",47,0
2215,"Pasaco",2199,"Con  0 hijos sobrevivientes",8,0
2216,"San José Acatempa",3796,"Con  0 hijos sobrevivientes",27,0.01
2217,"Quesada",6155,"Con  0 hijos sobrevivientes",27,0
101,"Guatemala",263622,"Con  1 hijos sobrevivientes",57681,0.22
102,"Santa Catarina Pinula",23901,"Con  1 hijos sobrevivientes",4366,0.18
103,"San José Pinula",23316,"Con  1 hijos sobrevivientes",4442,0.19
104,"San José del Golfo",1965,"Con  1 hijos sobrevivientes",364,0.19
105,"Palencia",19386,"Con  1 hijos sobrevivientes",3567,0.18
106,"Chinautla",32974,"Con  1 hijos sobrevivientes",6145,0.19
107,"San Pedro Ayampuc",16464,"Con  1 hijos sobrevivientes",3042,0.18
108,"Mixco",136108,"Con  1 hijos sobrevivientes",27993,0.21
109,"San Pedro Sacatepéquez",14527,"Con  1 hijos sobrevivientes",2473,0.17
110,"San Juan Sacatepéquez",60398,"Con  1 hijos sobrevivientes",9404,0.16
111,"San Raymundo",9010,"Con  1 hijos sobrevivientes",1520,0.17
112,"Chuarrancho",3142,"Con  1 hijos sobrevivientes",511,0.16
113,"Fraijanes",16324,"Con  1 hijos sobrevivientes",3093,0.19
114,"Amatitlán",33678,"Con  1 hijos sobrevivientes",6623,0.2
115,"Villa Nueva",127756,"Con  1 hijos sobrevivientes",24457,0.19
116,"Villa Canales",44559,"Con  1 hijos sobrevivientes",8282,0.19
117,"San Miguel Petapa",40599,"Con  1 hijos sobrevivientes",7889,0.19
201,"Guastatoya",6931,"Con  1 hijos sobrevivientes",1453,0.21
202,"Morazán",3180,"Con  1 hijos sobrevivientes",676,0.21
203,"San Agustín Acasaguastlán",11692,"Con  1 hijos sobrevivientes",2082,0.18
204,"San Cristóbal Acasaguastlán",1955,"Con  1 hijos sobrevivientes",357,0.18
205,"El Jícaro",3577,"Con  1 hijos sobrevivientes",700,0.2
206,"Sansare",3473,"Con  1 hijos sobrevivientes",675,0.19
207,"Sanarate",10818,"Con  1 hijos sobrevivientes",2078,0.19
208,"San Antonio la Paz",5562,"Con  1 hijos sobrevivientes",1092,0.2
301,"Antigua Guatemala",12916,"Con  1 hijos sobrevivientes",2486,0.19
302,"Jocotenango",6227,"Con  1 hijos sobrevivientes",1304,0.21
303,"Pastores",4986,"Con  1 hijos sobrevivientes",886,0.18
304,"Sumpango",10410,"Con  1 hijos sobrevivientes",1641,0.16
305,"Santo Domingo Xenacoj",3564,"Con  1 hijos sobrevivientes",727,0.2
306,"Santiago Sacatepéquez",8470,"Con  1 hijos sobrevivientes",1455,0.17
307,"San Bartolomé Milpas Altas",2316,"Con  1 hijos sobrevivientes",400,0.17
308,"San Lucas Sacatepéquez",6865,"Con  1 hijos sobrevivientes",1323,0.19
309,"Santa Lucía Milpas Altas",4666,"Con  1 hijos sobrevivientes",889,0.19
310,"Magdalena Milpas Altas",3404,"Con  1 hijos sobrevivientes",585,0.17
311,"Santa María de Jesús",5691,"Con  1 hijos sobrevivientes",790,0.14
312,"Ciudad Vieja",9597,"Con  1 hijos sobrevivientes",1678,0.17
313,"San Miguel Dueñas",3701,"Con  1 hijos sobrevivientes",685,0.19
314,"San Juan Alotenango",6638,"Con  1 hijos sobrevivientes",1008,0.15
315,"San Antonio Aguas Calientes",3174,"Con  1 hijos sobrevivientes",670,0.21
316,"Santa Catarina Barahona",1165,"Con  1 hijos sobrevivientes",243,0.21
401,"Chimaltenango",28134,"Con  1 hijos sobrevivientes",4597,0.16
402,"San José Poaquil",7775,"Con  1 hijos sobrevivientes",1233,0.16
403,"San Martín Jilotepeque",20494,"Con  1 hijos sobrevivientes",2936,0.14
404,"San Juan Comalapa",13383,"Con  1 hijos sobrevivientes",1837,0.14
405,"Santa Apolonia",5015,"Con  1 hijos sobrevivientes",708,0.14
406,"Tecpán Guatemala",24496,"Con  1 hijos sobrevivientes",3381,0.14
407,"Patzún",16041,"Con  1 hijos sobrevivientes",2680,0.17
408,"San Miguel Pochuta",2263,"Con  1 hijos sobrevivientes",383,0.17
409,"Patzicía",9111,"Con  1 hijos sobrevivientes",1351,0.15
410,"Santa Cruz Balanyá",2546,"Con  1 hijos sobrevivientes",410,0.16
411,"Acatenango",6322,"Con  1 hijos sobrevivientes",1019,0.16
412,"San Pedro Yepocapa",8808,"Con  1 hijos sobrevivientes",1364,0.15
413,"San Andrés Itzapa",8851,"Con  1 hijos sobrevivientes",1365,0.15
414,"Parramos",4545,"Con  1 hijos sobrevivientes",675,0.15
415,"Zaragoza",6732,"Con  1 hijos sobrevivientes",1051,0.16
416,"El Tejar",5724,"Con  1 hijos sobrevivientes",940,0.16
501,"Escuintla",42696,"Con  1 hijos sobrevivientes",8503,0.2
502,"Santa Lucía Cotzumalguapa",30471,"Con  1 hijos sobrevivientes",5339,0.18
503,"La Democracia",6084,"Con  1 hijos sobrevivientes",1218,0.2
504,"Siquinalá",6132,"Con  1 hijos sobrevivientes",1096,0.18
505,"Masagua",12045,"Con  1 hijos sobrevivientes",2279,0.19
506,"Tiquisate",15282,"Con  1 hijos sobrevivientes",2928,0.19
507,"La Gomera",12555,"Con  1 hijos sobrevivientes",2485,0.2
508,"Guanagazapa",3982,"Con  1 hijos sobrevivientes",693,0.17
509,"San José",17344,"Con  1 hijos sobrevivientes",3508,0.2
510,"Iztapa",5076,"Con  1 hijos sobrevivientes",1093,0.22
511,"Palín",18821,"Con  1 hijos sobrevivientes",3315,0.18
512,"San Vicente Pacaya",4514,"Con  1 hijos sobrevivientes",904,0.2
513,"Nueva Concepción",19822,"Con  1 hijos sobrevivientes",3705,0.19
514,"Sipacate",4426,"Con  1 hijos sobrevivientes",904,0.2
601,"Cuilapa",11113,"Con  1 hijos sobrevivientes",2101,0.19
602,"Barberena",15892,"Con  1 hijos sobrevivientes",3132,0.2
603,"Santa Rosa de Lima",5402,"Con  1 hijos sobrevivientes",1024,0.19
604,"Casillas",6840,"Con  1 hijos sobrevivientes",1313,0.19
605,"San Rafael las Flores",3387,"Con  1 hijos sobrevivientes",643,0.19
606,"Oratorio",6472,"Con  1 hijos sobrevivientes",1137,0.18
607,"San Juan Tecuaco",2596,"Con  1 hijos sobrevivientes",418,0.16
608,"Chiquimulilla",14388,"Con  1 hijos sobrevivientes",2659,0.18
609,"Taxisco",7702,"Con  1 hijos sobrevivientes",1450,0.19
610,"Santa María Ixhuatán",6168,"Con  1 hijos sobrevivientes",1125,0.18
611,"Guazacapán",5037,"Con  1 hijos sobrevivientes",897,0.18
612,"Santa Cruz Naranjo",4352,"Con  1 hijos sobrevivientes",850,0.2
613,"Pueblo Nuevo Viñas",6315,"Con  1 hijos sobrevivientes",1197,0.19
614,"Nueva Santa Rosa",10035,"Con  1 hijos sobrevivientes",1912,0.19
701,"Sololá",25247,"Con  1 hijos sobrevivientes",3119,0.12
702,"San José Chacayá",1122,"Con  1 hijos sobrevivientes",177,0.16
703,"Santa María Visitación",679,"Con  1 hijos sobrevivientes",127,0.19
704,"Santa Lucía Utatlán",6157,"Con  1 hijos sobrevivientes",1025,0.17
705,"Nahualá",22424,"Con  1 hijos sobrevivientes",4189,0.19
706,"Santa Catarina Ixtahuacán",16963,"Con  1 hijos sobrevivientes",3152,0.19
707,"Santa Clara la Laguna",2767,"Con  1 hijos sobrevivientes",498,0.18
708,"Concepción",1771,"Con  1 hijos sobrevivientes",202,0.11
709,"San Andrés Semetabaj",3867,"Con  1 hijos sobrevivientes",574,0.15
710,"Panajachel",4347,"Con  1 hijos sobrevivientes",812,0.19
711,"Santa Catarina Palopó",1073,"Con  1 hijos sobrevivientes",125,0.12
712,"San Antonio Palopó",4170,"Con  1 hijos sobrevivientes",651,0.16
713,"San Lucas Tolimán",8279,"Con  1 hijos sobrevivientes",1322,0.16
714,"Santa Cruz la Laguna",1569,"Con  1 hijos sobrevivientes",266,0.17
715,"San Pablo la Laguna",2107,"Con  1 hijos sobrevivientes",478,0.23
716,"San Marcos la Laguna",828,"Con  1 hijos sobrevivientes",162,0.2
717,"San Juan la Laguna",3311,"Con  1 hijos sobrevivientes",676,0.2
718,"San Pedro la Laguna",2958,"Con  1 hijos sobrevivientes",664,0.22
719,"Santiago Atitlán",12280,"Con  1 hijos sobrevivientes",1968,0.16
801,"Totonicapán",31356,"Con  1 hijos sobrevivientes",5685,0.18
802,"San Cristóbal Totonicapán",10900,"Con  1 hijos sobrevivientes",1738,0.16
803,"San Francisco el Alto",16792,"Con  1 hijos sobrevivientes",2546,0.15
804,"San Andrés Xecul",8242,"Con  1 hijos sobrevivientes",1221,0.15
805,"Momostenango",27315,"Con  1 hijos sobrevivientes",3566,0.13
806,"Santa María Chiquimula",14291,"Con  1 hijos sobrevivientes",1853,0.13
807,"Santa Lucía la Reforma",5615,"Con  1 hijos sobrevivientes",720,0.13
808,"San Bartolo Aguas Calientes",2728,"Con  1 hijos sobrevivientes",404,0.15
901,"Quetzaltenango",53486,"Con  1 hijos sobrevivientes",10244,0.19
902,"Salcajá",5508,"Con  1 hijos sobrevivientes",1062,0.19
903,"San Juan Olintepeque",10466,"Con  1 hijos sobrevivientes",1787,0.17
904,"San Carlos Sija",8120,"Con  1 hijos sobrevivientes",1506,0.19
905,"Sibilia",2247,"Con  1 hijos sobrevivientes",446,0.2
906,"Cabricán",6739,"Con  1 hijos sobrevivientes",1102,0.16
907,"Cajolá",4304,"Con  1 hijos sobrevivientes",1016,0.24
908,"San Miguel Siguilá",2376,"Con  1 hijos sobrevivientes",462,0.19
909,"San Juan Ostuncalco",15138,"Con  1 hijos sobrevivientes",2780,0.18
910,"San Mateo",2320,"Con  1 hijos sobrevivientes",419,0.18
911,"Concepción Chiquirichapa",4983,"Con  1 hijos sobrevivientes",942,0.19
912,"San Martín Sacatepéquez",8563,"Con  1 hijos sobrevivientes",1385,0.16
913,"Almolonga",4962,"Con  1 hijos sobrevivientes",829,0.17
914,"Cantel",11587,"Con  1 hijos sobrevivientes",1945,0.17
915,"Huitán",3809,"Con  1 hijos sobrevivientes",733,0.19
916,"Zunil",4687,"Con  1 hijos sobrevivientes",862,0.18
917,"Colomba Costa Cuca",12394,"Con  1 hijos sobrevivientes",2128,0.17
918,"San Francisco la Unión",2210,"Con  1 hijos sobrevivientes",395,0.18
919,"El Palmar",7719,"Con  1 hijos sobrevivientes",1265,0.16
920,"Coatepeque",28908,"Con  1 hijos sobrevivientes",5300,0.18
921,"Génova",9848,"Con  1 hijos sobrevivientes",1650,0.17
922,"Flores Costa Cuca",5703,"Con  1 hijos sobrevivientes",1029,0.18
923,"La Esperanza",6649,"Con  1 hijos sobrevivientes",1255,0.19
924,"Palestina de los Altos",4544,"Con  1 hijos sobrevivientes",781,0.17
1001,"Mazatenango",21030,"Con  1 hijos sobrevivientes",4151,0.2
1002,"Cuyotenango",9011,"Con  1 hijos sobrevivientes",1594,0.18
1003,"San Francisco Zapotitlán",6178,"Con  1 hijos sobrevivientes",1146,0.19
1004,"San Bernardino",4216,"Con  1 hijos sobrevivientes",717,0.17
1005,"San José el Ídolo",2693,"Con  1 hijos sobrevivientes",422,0.16
1006,"Santo Domingo Suchitepéquez",11191,"Con  1 hijos sobrevivientes",1963,0.18
1007,"San Lorenzo",3561,"Con  1 hijos sobrevivientes",593,0.17
1008,"Samayac",6994,"Con  1 hijos sobrevivientes",1410,0.2
1009,"San Pablo Jocopilas",6013,"Con  1 hijos sobrevivientes",1215,0.2
1010,"San Antonio Suchitepéquez",15245,"Con  1 hijos sobrevivientes",2445,0.16
1011,"San Miguel Panán",2633,"Con  1 hijos sobrevivientes",414,0.16
1012,"San Gabriel",2043,"Con  1 hijos sobrevivientes",416,0.2
1013,"Chicacao",14831,"Con  1 hijos sobrevivientes",2192,0.15
1014,"Patulul",10637,"Con  1 hijos sobrevivientes",1783,0.17
1015,"Santa Bárbara",6476,"Con  1 hijos sobrevivientes",1107,0.17
1016,"San Juan Bautista",2005,"Con  1 hijos sobrevivientes",342,0.17
1017,"Santo Tomas la Unión",3403,"Con  1 hijos sobrevivientes",709,0.21
1018,"Zunilito",2255,"Con  1 hijos sobrevivientes",416,0.18
1019,"Pueblo Nuevo",3137,"Con  1 hijos sobrevivientes",565,0.18
1020,"Río Bravo",7124,"Con  1 hijos sobrevivientes",1272,0.18
1021,"San José La Máquina",6174,"Con  1 hijos sobrevivientes",1165,0.19
1101,"Retalhuleu",24735,"Con  1 hijos sobrevivientes",4683,0.19
1102,"San Sebastián",8203,"Con  1 hijos sobrevivientes",1494,0.18
1103,"Santa Cruz Muluá",3662,"Con  1 hijos sobrevivientes",661,0.18
1104,"San Martín Zapotitlán",3249,"Con  1 hijos sobrevivientes",597,0.18
1105,"San Felipe",6696,"Con  1 hijos sobrevivientes",1270,0.19
1106,"San Andrés Villa Seca",12166,"Con  1 hijos sobrevivientes",1992,0.16
1107,"Champerico",8488,"Con  1 hijos sobrevivientes",1470,0.17
1108,"Nuevo San Carlos",10317,"Con  1 hijos sobrevivientes",1819,0.18
1109,"El Asintal",10031,"Con  1 hijos sobrevivientes",1762,0.18
1201,"San Marcos",13016,"Con  1 hijos sobrevivientes",2533,0.19
1202,"San Pedro Sacatepéquez",21982,"Con  1 hijos sobrevivientes",4142,0.19
1203,"San Antonio Sacatepéquez",5117,"Con  1 hijos sobrevivientes",900,0.18
1204,"Comitancillo",13997,"Con  1 hijos sobrevivientes",2250,0.16
1205,"San Miguel Ixtahuacán",10985,"Con  1 hijos sobrevivientes",1730,0.16
1206,"Concepción Tutuapa",16592,"Con  1 hijos sobrevivientes",2535,0.15
1207,"Tacaná",18205,"Con  1 hijos sobrevivientes",2370,0.13
1208,"Sibinal",3656,"Con  1 hijos sobrevivientes",505,0.14
1209,"Tajumulco",12855,"Con  1 hijos sobrevivientes",1993,0.16
1210,"Tejutla",9468,"Con  1 hijos sobrevivientes",1603,0.17
1211,"San Rafael Pie de la Cuesta",4455,"Con  1 hijos sobrevivientes",861,0.19
1212,"Nuevo Progreso",7576,"Con  1 hijos sobrevivientes",1277,0.17
1213,"El Tumbador",11106,"Con  1 hijos sobrevivientes",1801,0.16
1214,"San José el Rodeo",4544,"Con  1 hijos sobrevivientes",796,0.18
1215,"Malacatán",24599,"Con  1 hijos sobrevivientes",3876,0.16
1216,"Catarina",7891,"Con  1 hijos sobrevivientes",1472,0.19
1217,"Ayutla",10310,"Con  1 hijos sobrevivientes",2083,0.2
1218,"Ocós",2906,"Con  1 hijos sobrevivientes",584,0.2
1219,"San Pablo",13154,"Con  1 hijos sobrevivientes",2389,0.18
1220,"El Quetzal",5794,"Con  1 hijos sobrevivientes",1036,0.18
1221,"La Reforma",4377,"Con  1 hijos sobrevivientes",745,0.17
1222,"Pajapita",5886,"Con  1 hijos sobrevivientes",1097,0.19
1223,"Ixchiguán",5677,"Con  1 hijos sobrevivientes",861,0.15
1224,"San José Ojetenam",4442,"Con  1 hijos sobrevivientes",655,0.15
1225,"San Cristóbal Cucho",4347,"Con  1 hijos sobrevivientes",760,0.17
1226,"Sipacapa",4806,"Con  1 hijos sobrevivientes",684,0.14
1227,"Esquipulas Palo Gordo",3401,"Con  1 hijos sobrevivientes",593,0.17
1228,"Río Blanco",1403,"Con  1 hijos sobrevivientes",275,0.2
1229,"San Lorenzo",3377,"Con  1 hijos sobrevivientes",643,0.19
1230,"La Blanca",7676,"Con  1 hijos sobrevivientes",1462,0.19
1301,"Huehuetenango",34102,"Con  1 hijos sobrevivientes",6428,0.19
1302,"Chiantla",23810,"Con  1 hijos sobrevivientes",4193,0.18
1303,"Malacatancito",5023,"Con  1 hijos sobrevivientes",873,0.17
1304,"Cuilco",15379,"Con  1 hijos sobrevivientes",2451,0.16
1305,"Nentón",11613,"Con  1 hijos sobrevivientes",1838,0.16
1306,"San Pedro Necta",10237,"Con  1 hijos sobrevivientes",1776,0.17
1307,"Jacaltenango",10715,"Con  1 hijos sobrevivientes",2311,0.22
1308,"San Pedro Soloma",13252,"Con  1 hijos sobrevivientes",1828,0.14
1309,"San Ildefonso Ixtahuacán",11254,"Con  1 hijos sobrevivientes",1739,0.15
1310,"Santa Bárbara",8665,"Con  1 hijos sobrevivientes",1411,0.16
1311,"La Libertad",10031,"Con  1 hijos sobrevivientes",1803,0.18
1312,"La Democracia",15055,"Con  1 hijos sobrevivientes",2718,0.18
1313,"San Miguel Acatán",6259,"Con  1 hijos sobrevivientes",980,0.16
1314,"San Rafael La Independencia",3359,"Con  1 hijos sobrevivientes",535,0.16
1315,"Todos Santos Cuchumatán",7986,"Con  1 hijos sobrevivientes",1707,0.21
1316,"San Juan Atitán",5474,"Con  1 hijos sobrevivientes",1126,0.21
1317,"Santa Eulalia",9812,"Con  1 hijos sobrevivientes",1300,0.13
1318,"San Mateo Ixtatán",11186,"Con  1 hijos sobrevivientes",1616,0.14
1319,"Colotenango",8896,"Con  1 hijos sobrevivientes",1575,0.18
1320,"San Sebastián Huehuetenango",8498,"Con  1 hijos sobrevivientes",1475,0.17
1321,"Tectitán",2565,"Con  1 hijos sobrevivientes",333,0.13
1322,"Concepción Huista",4961,"Con  1 hijos sobrevivientes",844,0.17
1323,"San Juan Ixcoy",5786,"Con  1 hijos sobrevivientes",981,0.17
1324,"San Antonio Huista",4488,"Con  1 hijos sobrevivientes",904,0.2
1325,"San Sebastián Coatán",5413,"Con  1 hijos sobrevivientes",910,0.17
1326,"Santa Cruz Barillas",25158,"Con  1 hijos sobrevivientes",3541,0.14
1327,"Aguacatán",14118,"Con  1 hijos sobrevivientes",2468,0.17
1328,"San Rafael Petzal",2921,"Con  1 hijos sobrevivientes",617,0.21
1329,"San Gaspar Ixchil",2001,"Con  1 hijos sobrevivientes",337,0.17
1330,"Santiago Chimaltenango",3109,"Con  1 hijos sobrevivientes",749,0.24
1331,"Santa Ana Huista",2608,"Con  1 hijos sobrevivientes",536,0.21
1332,"Unión Cantinil",4518,"Con  1 hijos sobrevivientes",904,0.2
1333,"Petatán",1761,"Con  1 hijos sobrevivientes",340,0.19
1401,"Santa Cruz del Quiché",21349,"Con  1 hijos sobrevivientes",3079,0.14
1402,"Chiché",7576,"Con  1 hijos sobrevivientes",1003,0.13
1403,"Chinique",3030,"Con  1 hijos sobrevivientes",441,0.15
1404,"Zacualpa",8921,"Con  1 hijos sobrevivientes",1324,0.15
1405,"Chajul",12404,"Con  1 hijos sobrevivientes",2080,0.17
1406,"Santo Tomás Chichicastenango",39398,"Con  1 hijos sobrevivientes",4883,0.12
1407,"Patzité",1651,"Con  1 hijos sobrevivientes",205,0.12
1408,"San Antonio Ilotenango",6624,"Con  1 hijos sobrevivientes",896,0.14
1409,"San Pedro Jocopilas",8259,"Con  1 hijos sobrevivientes",1084,0.13
1410,"Cunén",10413,"Con  1 hijos sobrevivientes",1453,0.14
1411,"San Juan Cotzal",7761,"Con  1 hijos sobrevivientes",1014,0.13
1412,"Joyabaj",22143,"Con  1 hijos sobrevivientes",3309,0.15
1413,"Santa María Nebaj",20879,"Con  1 hijos sobrevivientes",3447,0.17
1414,"San Andrés Sajcabajá",7012,"Con  1 hijos sobrevivientes",1161,0.17
1415,"San Miguel Uspantán",16070,"Con  1 hijos sobrevivientes",2464,0.15
1416,"Sacapulas",13771,"Con  1 hijos sobrevivientes",2099,0.15
1417,"San Bartolomé Jocotenango",3359,"Con  1 hijos sobrevivientes",456,0.14
1418,"Canillá",3226,"Con  1 hijos sobrevivientes",617,0.19
1419,"Chicamán",9610,"Con  1 hijos sobrevivientes",1509,0.16
1420,"Playa Grande Ixcán",24529,"Con  1 hijos sobrevivientes",4185,0.17
1421,"Pachalum",2449,"Con  1 hijos sobrevivientes",425,0.17
1501,"Salamá",18185,"Con  1 hijos sobrevivientes",3463,0.19
1502,"San Miguel Chicaj",9140,"Con  1 hijos sobrevivientes",1621,0.18
1503,"Rabinal",10917,"Con  1 hijos sobrevivientes",1946,0.18
1504,"Cubulco",14883,"Con  1 hijos sobrevivientes",2800,0.19
1505,"Granados",3723,"Con  1 hijos sobrevivientes",746,0.2
1506,"Santa Cruz El Chol",2690,"Con  1 hijos sobrevivientes",519,0.19
1507,"San Jerónimo",6998,"Con  1 hijos sobrevivientes",1385,0.2
1508,"Purulhá",13896,"Con  1 hijos sobrevivientes",2174,0.16
1601,"Cobán",57097,"Con  1 hijos sobrevivientes",10009,0.18
1602,"Santa Cruz Verapaz",8480,"Con  1 hijos sobrevivientes",1385,0.16
1603,"San Cristóbal Verapaz",17146,"Con  1 hijos sobrevivientes",2691,0.16
1604,"Tactic",10415,"Con  1 hijos sobrevivientes",1880,0.18
1605,"Tamahú",5062,"Con  1 hijos sobrevivientes",944,0.19
